Date,Product,Units Sold,Revenue,Cost,Region,Transportation Cost,Salesperson,Source File
2024-08-19,White Cylinder,174,619612.12,346471.83,Pune,3500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-08-26,Silver Cylinder,254,718311.79,212301.7,Bangalore,2500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-09-02,Orange Cylinder,420,252330.91,415685.26,Bangalore,3500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-09-09,White Cylinder,446,550898.5,299453.17,Hosur,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-09-16,Silver Cylinder,220,342298.32,205955.81,Hosur,3500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-09-23,Silver Cylinder,246,681311.74,392794.9,Pune,2500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-09-30,Orange Cylinder,338,690038.21,341104.7,Bangalore,3500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-10-07,White Cylinder,500,567999.43,359249.66,Pune,2000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-10-14,Orange Cylinder,529,640589.07,354309.21,Bangalore,3500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-10-21,White Cylinder,472,464961.96,210069.29,Bangalore,3000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-10-28,Orange Cylinder,301,572648.3,519122.24,Faridabad,2000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-11-04,Silver Cylinder,156,329582.05,596601.42,Chennai,3000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-11-11,Orange Cylinder,184,218727.53,169071.23,Faridabad,3000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-11-18,Orange Cylinder,378,559662.71,254824.89,Pune,3500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-11-25,Silver Cylinder,135,484017.44,556311.64,Bangalore,2500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-12-02,White Cylinder,474,292142.81,500239.39,Hosur,2000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-12-09,Orange Cylinder,142,570072.34,263693.37,Faridabad,1500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-12-16,Silver Cylinder,529,650627.1,559825.83,Hosur,2500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-12-23,Orange Cylinder,186,348427.9,356332.92,Chennai,1500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-12-30,White Cylinder,278,263476.04,556256.9,Faridabad,2000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-01-06,White Cylinder,530,563236.28,594210.1,Pune,3000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-01-13,Silver Cylinder,458,611627.94,180250.34,Pune,1500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-01-20,White Cylinder,159,320848.43,531029.6,Chennai,1500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-01-27,Orange Cylinder,117,330584.18,292151.15,Faridabad,1500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-02-03,White Cylinder,399,573802.33,446266.79,Pune,2000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-02-10,White Cylinder,188,263739.34,467307.39,Chennai,2000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-02-17,White Cylinder,328,613584.57,381821.91,Bangalore,3000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-02-24,White Cylinder,218,576114.55,411954.1,Faridabad,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-03-03,White Cylinder,196,551546.13,374470.37,Hosur,1500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-03-10,White Cylinder,335,410358.87,534228.86,Pune,3000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-03-17,Orange Cylinder,219,536344.2,219221.19,Bangalore,1500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-03-24,Orange Cylinder,255,301680.61,405634.17,Hosur,1500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-03-31,White Cylinder,593,597802.06,513980.46,Hosur,3500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-04-07,Orange Cylinder,129,528342.44,255653.94,Faridabad,3500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-04-14,Silver Cylinder,219,766779.32,508847.05,Hosur,3000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-04-21,Silver Cylinder,341,224478.72,276424.35,Bangalore,3500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-04-28,Silver Cylinder,103,291446.74,555980.86,Chennai,2500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-05-05,White Cylinder,283,335200.44,166134.2,Faridabad,2000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-05-12,White Cylinder,435,489356.74,295572.98,Pune,3500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-05-19,Orange Cylinder,353,594162.91,161398.17,Faridabad,3000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-05-26,White Cylinder,500,278205.6,110789.91,Pune,3000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-06-02,Silver Cylinder,412,564578.22,310840.65,Faridabad,2000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-06-09,White Cylinder,368,557740.98,435320.82,Bangalore,3000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-06-16,Orange Cylinder,446,413341.65,533022.37,Pune,3500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-06-23,White Cylinder,499,621144.75,525603.4,Bangalore,2000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-06-30,Orange Cylinder,149,214148.66,529209.7,Chennai,2000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-07-07,Orange Cylinder,110,468328.82,466470.2,Pune,2000,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-07-14,White Cylinder,511,285081.74,377893.24,Pune,2000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-07-21,Silver Cylinder,218,777622.72,392554.36,Chennai,3500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-07-28,Orange Cylinder,218,571165.85,372857.82,Faridabad,3000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-08-04,Silver Cylinder,514,254327.74,236347.6,Bangalore,2000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-08-11,Orange Cylinder,214,749805.95,280746.64,Faridabad,3500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-08-18,White Cylinder,373,287579.1,290627.42,Pune,3500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-08-25,White Cylinder,169,580230.75,176937.11,Hosur,2500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-09-01,Silver Cylinder,180,583882.77,371073.56,Bangalore,3500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-09-08,Silver Cylinder,105,782056.34,199723.36,Faridabad,3000,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-09-15,Orange Cylinder,315,436478.12,151974.28,Pune,3500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-09-22,Orange Cylinder,573,495352.53,567187.92,Faridabad,3000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-09-29,Orange Cylinder,114,647383.7,555817.43,Faridabad,3000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-10-06,Silver Cylinder,440,654651.95,299563.72,Bangalore,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-10-13,White Cylinder,595,400949.89,147073.93,Faridabad,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-10-20,White Cylinder,477,605350.78,149499.16,Bangalore,3500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-10-27,White Cylinder,334,439699.52,406645.26,Bangalore,1500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-11-03,Orange Cylinder,478,599356.59,348268.42,Hosur,2000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-11-10,Silver Cylinder,573,522755.22,394251.22,Bangalore,2000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-11-17,Orange Cylinder,409,698320.85,125504.0,Chennai,3500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-11-24,White Cylinder,222,697895.16,372168.14,Pune,2000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-12-01,Silver Cylinder,392,360046.84,134961.87,Hosur,1500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-12-08,Orange Cylinder,201,726070.45,430451.33,Chennai,3500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-12-15,White Cylinder,538,716075.75,466476.39,Chennai,2000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-12-22,White Cylinder,499,631003.72,392260.47,Hosur,2500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2025-12-29,White Cylinder,103,578569.25,399759.54,Faridabad,3500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-01-05,White Cylinder,557,352322.47,417676.8,Chennai,2000,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-01-12,Orange Cylinder,151,798251.9,331898.59,Faridabad,1500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-01-19,Silver Cylinder,458,639554.8,134191.12,Hosur,2500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-01-26,White Cylinder,291,516816.91,447238.91,Pune,3500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-02-02,Orange Cylinder,551,592350.47,398259.06,Faridabad,3000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-02-09,Silver Cylinder,535,456442.58,572630.6,Hosur,2500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-02-16,Orange Cylinder,518,564162.93,197154.84,Faridabad,1500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-02-23,Orange Cylinder,306,300615.36,490938.19,Bangalore,2000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-03-02,Silver Cylinder,151,357822.73,349375.68,Hosur,3000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-03-09,Orange Cylinder,234,287460.63,244141.78,Bangalore,2500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-03-16,Silver Cylinder,313,752049.54,268643.54,Chennai,1500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-03-23,White Cylinder,249,551920.17,541174.56,Hosur,2000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-03-30,Orange Cylinder,484,780864.52,304844.92,Faridabad,3000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-04-06,Silver Cylinder,302,449012.59,309823.67,Faridabad,2000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-04-13,White Cylinder,473,253780.83,243875.17,Bangalore,3000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-04-20,Orange Cylinder,313,670718.73,283601.49,Hosur,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-04-27,Orange Cylinder,240,582765.41,579155.53,Chennai,3000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-05-04,White Cylinder,360,616038.17,137306.62,Faridabad,3500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-05-11,Silver Cylinder,262,511135.01,456477.31,Faridabad,1500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-05-18,White Cylinder,490,619951.23,131246.09,Pune,1500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-05-25,Orange Cylinder,527,248605.61,463439.21,Faridabad,3500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-06-01,Orange Cylinder,399,342578.38,162092.46,Chennai,1500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-06-08,Orange Cylinder,360,264524.64,581327.19,Faridabad,2000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-06-15,White Cylinder,352,399353.76,544947.36,Chennai,2500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-06-22,Orange Cylinder,352,511609.74,303655.35,Hosur,2000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-06-29,Silver Cylinder,332,601938.42,175374.4,Hosur,2000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-07-06,White Cylinder,500,617941.23,233381.44,Faridabad,1500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-07-13,Orange Cylinder,505,622226.83,525136.83,Chennai,2000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-07-20,Silver Cylinder,498,449826.18,356580.76,Pune,2000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-07-27,Silver Cylinder,557,352509.67,485812.99,Faridabad,1500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-08-03,Orange Cylinder,424,291019.9,443511.69,Pune,3000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-08-10,White Cylinder,366,441822.34,506045.51,Chennai,1500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-08-17,Orange Cylinder,526,376796.11,543432.67,Faridabad,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-08-24,Orange Cylinder,297,361973.96,321825.81,Chennai,2500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-08-31,Orange Cylinder,549,223869.14,354743.63,Faridabad,3000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-09-07,Silver Cylinder,408,216278.11,420989.89,Hosur,2500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-09-14,Silver Cylinder,203,597513.85,539461.95,Bangalore,2500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-09-21,White Cylinder,328,664793.39,496308.89,Pune,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-09-28,Orange Cylinder,163,675103.55,562962.41,Bangalore,3000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-10-05,White Cylinder,295,535434.4,476495.81,Bangalore,1500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-10-12,White Cylinder,327,671316.23,540080.7,Hosur,2500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-10-19,Orange Cylinder,333,607397.63,578916.06,Hosur,1500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-10-26,Silver Cylinder,306,421804.67,389926.99,Hosur,3500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-11-02,Silver Cylinder,583,730246.23,494432.9,Bangalore,2500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-11-09,Silver Cylinder,387,309588.57,558759.9,Faridabad,2000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-11-16,Silver Cylinder,352,322104.24,398478.35,Bangalore,1500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-11-23,Silver Cylinder,352,595459.29,448938.2,Faridabad,3000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-11-30,Silver Cylinder,579,338282.4,523244.71,Pune,3500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-12-07,Orange Cylinder,360,506414.95,266222.53,Hosur,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-12-14,Silver Cylinder,365,590041.99,163198.49,Bangalore,1500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-12-21,White Cylinder,286,259993.25,384591.44,Pune,3500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2026-12-28,Orange Cylinder,334,383015.46,249579.07,Hosur,2500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-01-04,White Cylinder,483,761609.83,128862.9,Hosur,3000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-01-11,Orange Cylinder,227,769272.41,202582.19,Chennai,3500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-01-18,Orange Cylinder,351,659129.88,262387.75,Pune,1500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-01-25,Orange Cylinder,543,413784.03,185120.49,Chennai,3000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-02-01,White Cylinder,544,295076.47,109177.55,Faridabad,2000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-02-08,Silver Cylinder,154,262422.33,514326.51,Bangalore,3000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-02-15,Silver Cylinder,336,331948.57,112301.16,Hosur,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-02-22,Silver Cylinder,103,283085.46,171644.07,Bangalore,3000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-03-01,White Cylinder,540,257205.01,155235.03,Faridabad,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-03-08,Silver Cylinder,117,664605.0,485700.63,Faridabad,2000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-03-15,Silver Cylinder,433,719625.1,313538.71,Faridabad,2500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-03-22,Silver Cylinder,148,653775.72,163367.59,Pune,1500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-03-29,Silver Cylinder,188,311361.31,348335.36,Chennai,2000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-04-05,White Cylinder,497,234013.82,229834.21,Pune,3500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-04-12,White Cylinder,150,564290.91,595576.32,Chennai,3500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-04-19,Silver Cylinder,320,483796.64,161002.89,Hosur,2000,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-04-26,Silver Cylinder,151,623283.74,517035.59,Pune,3000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-05-03,Orange Cylinder,129,339862.8,298140.52,Chennai,1500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-05-10,White Cylinder,416,284299.84,327702.75,Chennai,3000,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-05-17,Orange Cylinder,161,358905.56,454466.33,Chennai,3500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-05-24,Silver Cylinder,483,719967.14,125361.64,Chennai,3500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-05-31,Orange Cylinder,254,255874.6,152441.13,Faridabad,2500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-06-07,Silver Cylinder,421,759157.31,303952.72,Chennai,1500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-06-14,Orange Cylinder,401,226888.17,213304.87,Hosur,1500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-06-21,White Cylinder,313,669237.59,212875.44,Faridabad,1500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-06-28,Silver Cylinder,143,408879.06,500030.35,Faridabad,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-07-05,Orange Cylinder,198,772634.25,231416.17,Chennai,1500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-07-12,White Cylinder,137,378859.51,177065.44,Chennai,1500,Tarun,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-07-19,Silver Cylinder,158,234237.17,594353.51,Hosur,1500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-07-26,White Cylinder,103,451060.09,165429.92,Hosur,3000,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-08-02,Silver Cylinder,519,581263.12,523622.43,Chennai,1500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-08-09,Silver Cylinder,446,306270.78,266187.32,Pune,1500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-08-16,Orange Cylinder,457,596076.33,152186.57,Bangalore,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-08-23,White Cylinder,125,318679.07,258782.89,Bangalore,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-08-30,Silver Cylinder,535,251091.11,123991.47,Faridabad,3000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-09-06,Silver Cylinder,512,299502.54,281803.87,Hosur,3500,Ritu,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-09-13,White Cylinder,529,356853.21,447818.18,Chennai,3500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-09-20,White Cylinder,391,715828.92,244726.04,Chennai,3000,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-09-27,Orange Cylinder,345,671259.86,331715.56,Chennai,2500,Mohit,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-10-04,Silver Cylinder,434,561097.27,495929.07,Chennai,1500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-10-11,White Cylinder,171,227597.33,210131.27,Hosur,2500,Deepa,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-10-18,Orange Cylinder,480,601064.7,249495.33,Bangalore,3500,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2027-10-25,Orange Cylinder,376,588029.39,507840.82,Faridabad,2000,Faizan,SmartSalesAI_2024_AlGasCylinders_Dummy.csv
2024-01-01,Capacitor Can Ø85mm,495,17714.43,12937.74,Faridabad,7000,Amit,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-01-01,Capacitor Can Ø90mm,555,25236.84,18412.41,Bangalore,1000,Priya,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-01-01,Capacitor Can Ø136.4mm,599,31273.21,21987.44,Bangalore,1000,Priya,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-01-31,Capacitor Can Ø85mm,837,41158.99,28104.57,Pune,4500,Amit,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-01-31,Capacitor Can Ø90mm,385,13257.03,9841.63,Bangalore,1000,Sunita,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-01-31,Capacitor Can Ø136.4mm,800,43599.29,29959.47,Hosur,2000,Priya,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-03-01,Capacitor Can Ø85mm,636,22196.84,15583.41,Hosur,2000,Karan,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-03-01,Capacitor Can Ø90mm,853,36181.85,23485.12,Chennai,3500,Ravi,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-03-01,Capacitor Can Ø136.4mm,877,49136.25,32398.25,Hosur,2000,Ravi,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-03-31,Capacitor Can Ø85mm,610,35816.52,24144.5,Bangalore,1000,Ravi,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-03-31,Capacitor Can Ø90mm,577,28743.81,19532.48,Faridabad,7000,Priya,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-03-31,Capacitor Can Ø136.4mm,615,33533.38,24332.25,Faridabad,7000,Priya,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-04-30,Capacitor Can Ø85mm,417,19510.81,13500.63,Bangalore,1000,Ravi,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-04-30,Capacitor Can Ø90mm,540,27757.5,18604.7,Pune,4500,Ravi,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-04-30,Capacitor Can Ø136.4mm,430,15403.33,9781.53,Pune,4500,Priya,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-05-30,Capacitor Can Ø85mm,533,26667.41,18036.33,Chennai,3500,Sunita,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-05-30,Capacitor Can Ø90mm,546,29919.9,20809.07,Pune,4500,Ravi,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-05-30,Capacitor Can Ø136.4mm,615,31553.97,20575.36,Chennai,3500,Karan,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-06-29,Capacitor Can Ø85mm,604,32758.69,24446.69,Hosur,2000,Ravi,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-06-29,Capacitor Can Ø90mm,629,24079.53,16832.62,Faridabad,7000,Priya,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-06-29,Capacitor Can Ø136.4mm,375,15912.74,9848.06,Hosur,2000,Karan,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-07-29,Capacitor Can Ø85mm,333,12101.84,8296.78,Hosur,2000,Priya,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-07-29,Capacitor Can Ø90mm,602,34422.06,25413.86,Chennai,3500,Amit,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
2024-07-29,Capacitor Can Ø136.4mm,871,47428.56,28916.91,Chennai,3500,Priya,SmartSalesAI_2024_Aluminium_Capacitor_Cans.csv
